DIB_CUST_ID,spend_1,spend_2,spend_3,spend_4,spend_5,spend_6,spend_7,visit_1,visit_2,visit_3,visit_4,visit_5,visit_6,visit_7,mean_s,mean_v,var_s,var_v,y
9.93E+14,0,27.63,13.39,13.4,16.77,8.94,5.2,0,10,4,5,9,5,3,12.19,5.142857143,78.38213333,11.80952381,1
9.93E+14,137.33,162.4,88.65,35,1.54,0,8.72,87,103,57,23,2,0,3,61.94857143,39.28571429,4588.690481,1860.904762,0
9.93E+14,0,0,14.84,0,12.91,10.29,25.85,0,0,9,0,10,3,18,9.127142857,5.714285714,96.31119048,47.57142857,1
9.93E+14,31,65.52,60.99,81.9,7.63,43.17,62.93,13,35,34,38,8,16,21,50.44857143,23.57142857,624.6504476,144.2857143,1
9.93E+14,0,35.72,0,40.18,0,0,8.94,0,21,0,18,0,0,5,12.12,6.285714286,323.6689333,85.57142857,0
9.93E+14,113.82,67.71,101.47,167.13,101.87,64.88,125.31,39,44,41,33,63,35,57,106.0271429,44.57142857,1227.57609,127.2857143,1
9.93E+14,130.79,92.79,0,36.67,126.59,102.68,43.58,76,58,0,23,60,37,20,76.15714286,39.14285714,2488.12519,718.8095238,1
9.93E+14,0,16.68,0,3.09,11.91,44.61,29.2,0,13,0,4,11,18,11,15.07,8.142857143,280.4294,47.80952381,0
9.93E+14,0,3.82,1.69,0,6.46,0,4.38,0,4,3,0,5,0,4,2.335714286,2.285714286,6.695928571,4.904761905,0
9.93E+14,40.12,19.09,48.57,38.11,36.65,69.67,197.13,31,17,31,26,28,40,45,64.19142857,31.14285714,3666.508548,84.47619048,1
9.93E+14,98.99,65.07,81.39,53.18,12.91,56.25,125.46,62,46,59,36,12,31,84,70.46428571,47.14285714,1300.000462,556.8095238,1
9.93E+14,71.83,111.34,154.27,180.55,138.65,44.34,126.21,47,58,96,99,78,28,71,118.17,68.14285714,2220.576633,665.8095238,0
9.93E+14,0,0,0,0,0,0.76,15.96,0,0,0,0,0,2,2,2.388571429,0.571428571,35.89371429,0.952380952,1
9.93E+14,104.36,155.78,146.4,171.55,141.34,83.91,97.49,57,88,84,96,73,48,45,128.69,70.14285714,1102.525267,413.8095238,1
9.93E+14,72.01,61.76,104.46,63.18,46.2,97.09,113.74,63,45,66,62,42,61,68,79.77714286,58.14285714,641.7149571,106.4761905,1
9.93E+14,111.82,87.95,189.43,90.46,90.47,157.47,116.44,49,45,58,44,46,80,61,120.5771429,54.71428571,1512.26919,167.9047619,1
9.93E+14,82.11,109.04,44.23,56.53,89.08,174.33,95.66,44,57,35,31,32,99,49,92.99714286,49.57142857,1786.909724,565.952381,1
9.93E+14,7.15,0,37.47,13.12,25.31,34.52,8.3,5,0,26,7,13,25,9,17.98142857,12.14285714,210.841981,98.80952381,0
9.93E+14,5.08,0,0,0,0,0,6.8,6,0,0,0,0,0,5,1.697142857,1.571428571,8.647390476,7.285714286,0
9.93E+14,55.3,23.66,4.37,56.43,10.82,60.19,24.03,37,20,7,41,8,38,27,33.54285714,25.42857143,543.8023238,201.6190476,1
9.93E+14,60.32,122.86,19.92,10.38,27.1,63.25,3.22,34,76,17,6,22,45,4,43.86428571,29.14285714,1752.407462,639.4761905,1
9.93E+14,0,0,0,0,0,0,25.59,0,0,0,0,0,0,17,3.655714286,2.428571429,93.54972857,41.28571429,0
9.93E+14,74.9,42.58,30.57,53.08,8.47,18.49,13.55,39,33,23,39,12,11,10,34.52,23.85714286,571.8147333,173.4761905,1
9.93E+14,0,38.93,44.49,36.61,0,69.5,31.54,0,21,22,27,0,39,20,31.58142857,18.42857143,613.085381,199.6190476,1
9.93E+14,43.75,56.04,69.79,92.44,93.6,36.4,57.6,25,25,39,38,50,28,23,64.23142857,32.57142857,499.0478143,100.2857143,1
9.93E+14,0,0,0,0,0,0,23.74,0,0,0,0,0,0,14,3.391428571,2,80.51251429,28,1
9.93E+14,0,0,0,0,1.08,0,1.84,0,0,0,0,2,0,3,0.417142857,0.714285714,0.555657143,1.571428571,1
9.93E+14,20.31,54.79,71.59,36.65,66.34,32.48,134.1,11,17,12,19,26,20,52,59.46571429,22.42857143,1428.058095,195.6190476,1
9.93E+14,13.72,70.43,25.27,0.43,31.55,7.24,22.73,13,31,12,2,12,8,12,24.48142857,12.85714286,526.0786143,78.80952381,0
9.93E+14,90.08,100.41,70.3,42.12,100.66,61.46,51.79,56,54,37,27,56,19,35,73.83142857,40.57142857,557.861881,224.952381,1
9.93E+14,0,0,0,0,0,0,7.55,0,0,0,0,0,0,5,1.078571429,0.714285714,8.143214286,3.571428571,0
9.93E+14,263.69,161.98,211.27,132.88,77.88,109.04,138.7,83,67,83,63,31,53,68,156.4914286,64,3971.296548,326.3333333,1
9.93E+14,26.59,113.34,42.85,78.3,81.01,98.16,95.07,25,82,45,59,54,59,64,76.47428571,55.42857143,969.6820286,306.952381,1
9.93E+14,29.66,34.52,19.12,15.77,34.33,23,40.54,27,32,17,12,27,22,31,28.13428571,24,82.64792857,54.66666667,1
9.93E+14,84.05,176.62,176.77,101.06,159.59,108.14,64.91,28,67,54,46,48,46,29,124.4485714,45.42857143,2114.031781,186.6190476,1
9.93E+14,139.23,153.31,160.76,111.45,243.2,402.09,221.78,78,81,97,65,144,182,114,204.5457143,108.7142857,9715.026829,1733.904762,1
9.93E+14,10.63,0.89,6.81,5.8,19.1,0,2.92,8,2,6,5,13,0,2,6.592857143,5.142857143,43.81352381,19.47619048,1
9.93E+14,4.82,131.1,22.3,109.77,211.86,39.31,51.13,7,75,14,69,125,21,29,81.47,48.57142857,5389.9786,1837.285714,1
9.93E+14,55.95,170.3,91.71,88.79,84.45,3.63,128.19,39,82,46,47,47,5,67,89.00285714,47.57142857,2758.996024,575.2857143,1
9.93E+14,9.04,8.6,23.38,11.71,15.11,16.89,21.79,8,11,20,13,16,14,20,15.21714286,14.57142857,34.48139048,19.95238095,1
9.93E+14,88.1,3.18,43.73,96.97,56.86,12.77,108.95,30,3,29,41,28,10,53,58.65142857,27.71428571,1712.253448,291.2380952,1
9.93E+14,64.87,44.3,39.57,47.01,35.57,25.94,18.4,53,36,40,34,30,29,18,39.38,34.28571429,227.9182667,116.2380952,1
9.93E+14,69.67,85.5,46.12,65.13,16.3,92.3,56.01,34,42,23,26,12,43,32,61.57571429,30.28571429,652.3750286,120.2380952,1
9.93E+14,0.69,3.43,15.65,9.63,0,2.16,15.16,2,6,11,8,0,4,12,6.674285714,6.142857143,45.4281619,20.14285714,1
9.93E+14,84.63,278.6,237.77,241.98,201.64,151.38,166.62,42,101,107,108,80,87,83,194.66,86.85714286,4326.383233,521.1428571,1
9.93E+14,0,7.05,14.17,22.48,18.53,40.87,3.38,0,8,13,23,15,26,3,15.21142857,12.57142857,193.545181,94.28571429,1
9.93E+14,65.01,88.16,29.94,36.49,43.77,71.85,89.9,27,36,28,28,28,37,49,60.73142857,33.28571429,594.7516476,65.23809524,1
9.93E+14,20.67,6.46,0,4.49,0,10.56,2.73,10,6,0,5,0,7,2,6.415714286,4.285714286,53.3295619,14.23809524,1
9.93E+14,10.22,20.74,88.62,128.81,106.07,89.32,185,9,12,43,48,40,30,69,89.82571429,35.85714286,3658.901862,439.8095238,1
9.93E+14,0,0,0,0,13.38,0,12.25,0,0,0,0,11,0,8,3.661428571,2.714285714,39.20741429,22.23809524,0
9.93E+14,37.2,47,87.83,107.69,31.39,117.86,40.29,18,29,51,44,19,35,27,67.03714286,31.85714286,1324.30519,152.1428571,1
9.93E+14,140.72,180.98,52.67,80.14,6.12,151.37,87.04,45,62,27,35,4,64,38,99.86285714,39.28571429,3745.09809,429.2380952,1
9.93E+14,103.06,32.91,90.44,98.29,153.79,72.38,82.85,51,24,36,26,59,31,32,90.53142857,37,1321.253914,172,1
9.93E+14,0,0.53,9.26,0,19.37,0,4.69,0,2,4,0,6,0,5,4.835714286,2.428571429,53.25542857,6.619047619,0
9.93E+14,42.07,100.82,96.45,90.39,83.49,80.81,43.71,19,60,56,52,36,52,29,76.82,43.42857143,584.9542333,239.952381,1
9.93E+14,57.04,36.47,58.79,48.72,53.71,77.53,53.05,61,34,53,48,42,72,55,55.04428571,52.14285714,152.3964619,155.1428571,1
9.93E+14,18.36,3.39,19.68,21.55,31.51,25.95,90.75,14,2,3,9,18,13,41,30.17,14.28571429,788.4215667,172.5714286,1
9.93E+14,254.71,204.81,166.78,174.89,93.02,262.61,127,148,135,117,103,60,145,74,183.4028571,111.7142857,3919.312857,1194.571429,1
9.93E+14,0,3.57,0,2.61,2.12,0,16.97,0,4,0,2,2,0,7,3.61,2.142857143,36.80126667,6.80952381,0
9.93E+14,176.03,219.87,160.78,209.94,178.62,165.04,211.91,48,73,52,62,52,37,51,188.8842857,53.57142857,593.7716952,127.6190476,1
9.93E+14,97.36,97.73,99.85,132,118.25,46.45,74.86,59,60,45,70,58,28,55,95.21428571,53.57142857,784.7513619,181.6190476,1
9.93E+14,0,1.62,0,11.29,26.57,9.94,59.92,0,4,0,11,20,7,31,15.62,10.42857143,469.5621,130.952381,0
9.93E+14,28.46,19.9,29.59,25.3,52.86,55.6,22.57,32,16,32,33,38,40,35,33.46857143,32.28571429,212.5945476,60.9047619,1
9.93E+14,0,0,0.53,0,10.69,0,0.03,0,0,2,0,5,0,2,1.607142857,1.285714286,16.07959048,3.571428571,1
9.93E+14,8.45,12.62,35.7,48.14,35.52,0,5.12,8,14,25,35,33,0,8,20.79285714,17.57142857,347.3501571,183.6190476,1
9.93E+14,213.05,184.35,157.38,364.04,225.87,87.62,199.77,79,91,70,150,109,46,106,204.5828571,93,7048.727857,1102,1
9.93E+14,183.07,299.39,212.41,193.23,190.79,200.43,147.93,95,146,100,100,92,66,64,203.8928571,94.71428571,2175.841924,743.5714286,1
9.93E+14,42.26,9.73,14.16,4.05,33.32,1.4,11.78,19,11,4,5,13,3,5,16.67142857,8.571428571,233.8139476,35.28571429,1
9.93E+14,168.99,92.35,219.61,215.98,186.34,57.42,108.6,106,60,113,117,89,32,56,149.8985714,81.85714286,4081.432514,1078.47619,1
9.93E+14,0,14.03,12.49,0,27.93,11.44,27.24,0,11,5,0,11,4,14,13.30428571,6.428571429,127.7981619,31.61904762,1
9.93E+14,60.32,54.33,43.02,32.13,35.21,62.46,48.35,29,27,22,17,25,17,22,47.97428571,22.71428571,140.2170286,21.57142857,0
9.93E+14,0,8.51,20.48,38.94,0,0,5.74,0,6,3,6,0,0,5,10.52428571,2.857142857,210.9662619,8.142857143,0
9.93E+14,70.12,24.2,46.7,50.92,0,18.15,34.08,44,20,31,36,0,13,19,34.88142857,23.28571429,541.676881,221.2380952,1
9.93E+14,1.33,2.08,0,6.42,0,3.22,3.3,3,2,0,3,0,3,3,2.335714286,2,5.063528571,2,0
9.93E+14,112.8,120.05,109.94,73.13,121.69,87.36,39.22,64,93,73,51,84,68,30,94.88428571,66.14285714,921.3138952,438.4761905,1
9.93E+14,3.23,13.65,0,20.41,5.96,17.76,18.8,3,8,0,16,4,13,4,11.40142857,6.857142857,67.95911429,33.47619048,0
9.93E+14,23.36,81.79,64.23,4.18,25.36,26.2,102.44,11,42,26,4,9,8,48,46.79428571,21.14285714,1312.307662,316.1428571,0
9.93E+14,265,286.47,239.28,311.21,243.29,388.8,280.14,162,211,150,178,161,212,170,287.7414286,177.7142857,2610.769848,606.2380952,1
9.93E+14,19,20.3,45.96,32.88,21.59,2.4,47.89,10,22,38,29,17,5,23,27.14571429,20.57142857,262.2695952,124.952381,1
9.93E+14,3.93,12.57,1.54,13.43,9.69,3.25,11.08,5,5,2,8,4,2,11,7.927142857,5.285714286,23.92235714,10.57142857,1
9.93E+14,11.41,30.58,74.06,35.37,12.45,11.56,13.36,10,19,27,21,7,9,9,26.97,14.57142857,529.4507333,59.28571429,1
9.93E+14,0,0,0,47.11,46.52,79.45,68.44,0,0,0,30,34,53,41,34.50285714,22.57142857,1174.444757,496.6190476,1
9.93E+14,26.84,65.53,21.57,85.21,79.36,84.99,46.4,11,26,21,26,37,34,29,58.55714286,26.28571429,735.3787238,73.9047619,1
9.93E+14,44.14,33.53,44.15,40.2,17.86,35.14,34.18,28,18,25,15,13,14,15,35.6,18.28571429,81.40243333,34.57142857,1
9.93E+14,0,59.86,36.6,19.59,29.79,14.9,10.77,0,9,11,14,22,17,9,24.50142857,11.71428571,388.2924476,48.57142857,1
9.93E+14,33.07,42.83,8.93,28.79,8.87,22.09,50.6,22,30,4,18,10,18,29,27.88285714,18.71428571,253.5786238,89.57142857,1
9.93E+14,4.48,0,10.2,1.01,0.01,0.7,2.37,5,0,6,2,2,2,3,2.681428571,2.857142857,13.48451429,4.142857143,0
9.93E+14,75.17,61.31,173.77,89.39,154.79,159.53,79.79,33,27,76,44,64,69,31,113.3928571,49.14285714,2227.776457,407.1428571,1
9.93E+14,4.63,17.21,97.93,13.08,27.33,26.14,16.42,6,11,21,13,22,6,13,28.96285714,13.14285714,984.4845905,41.14285714,1
9.93E+14,46.38,73.99,71.23,96.19,67.42,43.23,71.37,32,45,45,53,35,24,33,67.11571429,38.14285714,321.3643286,98.14285714,1
9.93E+14,0,0,0,0,27.98,28.16,25.48,0,0,0,0,32,19,31,11.66,11.71428571,212.2345333,230.9047619,1
9.93E+14,130.56,168.1,244.87,107.99,213.62,151.35,132.75,68,92,126,62,118,52,59,164.1771429,82.42857143,2401.771724,892.6190476,1
9.93E+14,77.15,81.51,68.09,138.12,141.51,134.11,150.17,67,64,47,120,97,120,125,112.9514286,91.42857143,1260.801614,1018.952381,1
9.93E+14,163.6,165.9,130.2,122,138.84,75.25,156.17,63,51,51,37,45,42,52,135.9942857,48.71428571,998.4777952,70.23809524,1
9.93E+14,109.34,97.68,121.56,182.87,173.83,163.81,204.09,59,61,75,83,84,86,81,150.4542857,75.57142857,1660.459495,125.2857143,1
9.93E+14,0,0,0,0,28.89,41.68,95.56,0,0,0,0,17,31,59,23.73285714,15.28571429,1293.471424,515.9047619,1
9.93E+14,0,13.42,0,0,0,6.19,4.02,0,10,0,0,0,6,4,3.375714286,2.857142857,25.80079524,15.80952381,0
9.93E+14,207.53,164.16,185.15,262.63,57.42,101.36,266.51,110,74,91,143,36,56,104,177.8228571,87.71428571,6087.32539,1282.904762,1
9.93E+14,67.2,29.69,87.52,122.89,38.64,66.67,0.32,42,19,48,63,21,34,2,58.99,32.71428571,1623.056467,417.9047619,1
9.93E+14,0,39.65,4.58,62.07,73.92,91.17,65.37,0,26,3,33,40,48,35,48.10857143,26.42857143,1215.685581,335.6190476,0
9.93E+14,81.06,94.35,62.87,72.9,223.31,172.25,112.61,40,45,33,34,80,61,43,117.05,48,3508.8677,285.3333333,1
9.93E+14,0,0,0,0,0,0,109.2,0,0,0,0,0,0,34,15.6,4.857142857,1703.52,165.1428571,0
9.93E+14,129.27,193.38,123.51,231.71,152.5,192.92,163.41,79,104,86,125,72,109,84,169.5285714,94.14285714,1508.075048,359.8095238,1
9.93E+14,248.06,316.34,206.13,524.26,451.65,265.49,326.96,83,97,72,158,142,96,99,334.1271429,106.7142857,13138.62579,985.2380952,1
9.93E+14,174.83,256.77,251.18,159.6,164.34,178.04,75.79,96,120,119,108,95,109,44,180.0785714,98.71428571,3751.978714,678.5714286,1
9.93E+14,9.07,50.71,36.96,13.35,50.51,34.22,19.17,7,23,16,6,29,18,9,30.57,15.42857143,291.0193667,74.95238095,1
9.93E+14,41.45,62.97,89.11,36.47,23.91,56.39,40.84,55,73,73,51,45,58,59,50.16285714,59.14285714,459.8694238,111.4761905,1
9.93E+14,207.65,210.69,173.89,246.1,218.33,297.42,182.54,118,92,86,128,105,97,66,219.5171429,98.85714286,1740.800924,424.8095238,1
9.93E+14,40.83,70.92,51.92,42.39,41.34,23.19,33.54,32,48,30,27,38,19,19,43.44714286,30.42857143,224.5762571,106.952381,1
9.93E+14,70.56,91.5,193.42,157.69,226.42,171.65,187.73,50,68,109,86,136,105,124,156.9957143,96.85714286,3177.851295,938.1428571,1
9.93E+14,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2,0.291428571,0.285714286,0.594514286,0.571428571,0
9.93E+14,33.75,57.02,41.49,33.88,40.98,39.83,78.6,14,38,28,20,37,29,45,46.50714286,30.14285714,260.4943905,116.4761905,1
9.93E+14,0,62.02,21.83,45.24,72,61.01,78.62,0,33,13,24,37,32,34,48.67428571,24.71428571,812.1181286,184.5714286,1
9.93E+14,0,0,0,0,0,0,9.27,0,0,0,0,0,0,2,1.324285714,0.285714286,12.27612857,0.571428571,0
9.93E+14,2.22,13.45,0,0,1.06,2.22,47.93,4,3,0,0,2,5,9,9.554285714,3.285714286,308.3628619,9.904761905,1
9.93E+14,18.77,9.07,13.89,21.44,5.61,4.78,12.12,10,8,10,13,7,5,6,12.24,8.428571429,39.94586667,7.619047619,1
9.93E+14,1.69,0.9,1.84,0,13.25,7.01,31.22,3,3,2,0,9,5,11,7.987142857,4.714285714,126.6469238,15.57142857,1
9.93E+14,53.31,28.17,53.77,89.3,61.5,90.77,74.73,45,21,44,80,49,61,46,64.50714286,49.42857143,496.5038905,322.952381,1
9.93E+14,10.7,2.53,1.68,3.31,1.83,3.61,3.19,5,5,3,6,3,6,6,3.835714286,4.857142857,9.706261905,1.80952381,0
9.93E+14,119.04,129.83,154.85,188.76,130.51,131.44,179.59,50,53,59,71,60,49,82,147.7171429,60.57142857,742.4387238,145.6190476,1
9.93E+14,76.93,74.67,80.73,68.01,134.89,81.28,79.16,55,52,45,45,95,47,51,85.09571429,55.71428571,502.6031286,314.2380952,1
9.93E+14,60.34,67.85,119.47,34.54,88.22,90.66,26.18,43,46,74,26,51,60,17,69.60857143,45.28571429,1080.092414,375.2380952,1
9.93E+14,0,0,0,0,5.12,5.7,4.11,0,0,0,0,4,5,6,2.132857143,2.142857143,7.292157143,7.476190476,1
9.93E+14,50.58,40.82,0,0,0,0,0.2,37,37,0,0,0,0,2,13.08571429,10.85714286,504.3328952,319.4761905,1
9.93E+14,162.09,97.44,231.16,222.06,163.97,277.51,212.75,93,66,102,96,75,105,85,195.2828571,88.85714286,3454.345724,205.1428571,1
9.93E+14,25.26,0.98,65.02,0,0,24.96,92.8,20,2,40,0,0,16,37,29.86,16.42857143,1310.022133,289.952381,1
9.93E+14,27.52,22.93,27.07,8.36,21.17,15.91,22.89,25,18,15,8,12,10,13,20.83571429,14.42857143,45.3616619,32.28571429,1
9.93E+14,6.02,86.12,98.61,132.41,137.14,151.23,75.23,5,47,62,78,77,85,48,98.10857143,57.42857143,2444.939648,755.6190476,1
9.93E+14,34.52,54.32,50.99,51.98,74.33,49.13,83.69,35,23,29,35,51,21,44,56.99428571,34,274.7458286,117.6666667,1
9.93E+14,0,0,6,0,32.92,30.06,2.61,0,0,7,0,4,4,3,10.22714286,2.571428571,216.3301571,7.285714286,0
9.93E+14,94.45,69.81,106.56,75.09,69.7,90.74,107.4,51,42,55,41,51,46,74,87.67857143,51.42857143,266.9424476,124.952381,1
9.93E+14,14.19,33.08,11.33,30.92,15.28,33.52,20.5,16,32,11,29,17,28,14,22.68857143,21,92.32961429,70.66666667,1
9.93E+14,16.65,26.8,9.54,8.06,3.37,19.2,35.06,9,18,8,6,4,11,9,16.95428571,9.285714286,124.7505952,19.9047619,1
9.93E+14,7.33,53.9,19.68,9.2,0,0,37.41,7,29,12,7,0,0,27,18.21714286,11.71428571,417.8898905,141.9047619,1
9.93E+14,156.56,83.13,34.14,167.4,95.7,152.69,150.63,109,53,16,91,68,73,86,120.0357143,70.85714286,2485.340695,905.1428571,1
9.93E+14,152.1,74.53,91.3,75.79,48.26,81.01,84.48,73,35,55,47,33,53,48,86.78142857,49.14285714,1013.391448,180.8095238,1
9.93E+14,360.83,194.69,223.22,227.7,112.25,127.71,243.39,68,54,63,74,31,54,68,212.8271429,58.85714286,6809.632157,206.1428571,1
9.93E+14,28.67,0,12.75,15.39,9.84,14.87,66.66,15,0,12,7,5,9,30,21.16857143,11.14285714,474.353781,92.47619048,0
9.93E+14,22.74,19.79,40.13,80.79,260.61,49.06,52.76,27,17,35,43,115,26,31,75.12571429,42,7107.859229,1101,1
9.93E+14,194.27,252.46,127.55,211.07,172.59,243.55,129.18,98,111,58,98,84,111,56,190.0957143,88,2522.191795,533,1
9.93E+14,8.76,46.27,32.43,7.17,23.84,22.74,82.07,12,41,33,14,37,26,60,31.89714286,31.85714286,669.9513905,275.1428571,1
9.93E+14,45.71,16.86,17.78,113.04,43.56,16.45,10.78,33,19,16,49,32,11,6,37.74,23.71428571,1296.994167,225.2380952,1
9.93E+14,379.73,111.5,113.44,79.82,106.82,138.24,80.49,45,47,46,50,53,57,44,144.2914286,48.85714286,11187.72075,22.47619048,1
9.93E+14,32.74,25.37,10.31,24.09,72.44,7.39,9.54,19,18,17,26,19,7,14,25.98285714,17.14285714,511.5973238,33.14285714,0
9.93E+14,9.87,17.06,15.13,24.85,21.58,4.7,17.66,13,18,18,27,27,4,19,15.83571429,18,46.52882857,64,1
9.93E+14,0,0,0,0,0,0.94,6.36,0,0,0,0,0,2,5,1.042857143,1,5.620057143,3.666666667,1
9.93E+14,133.83,207.81,216.57,227.43,156.23,194.58,188.11,64,111,96,98,24,121,85,189.2228571,85.57142857,1123.32809,1070.285714,1
9.93E+14,66.16,16.55,70.06,192.03,23.81,53.65,29.96,29,11,28,62,13,29,17,64.60285714,27,3593.851457,297.6666667,1
9.93E+14,0,0,0,2.28,5.13,0,1.91,0,0,0,4,6,0,2,1.331428571,1.714285714,3.792414286,5.904761905,0
9.93E+14,0,0,0,48.32,0,7.06,14.1,0,0,0,29,0,5,10,9.925714286,6.285714286,315.6395619,114.9047619,0
9.93E+14,0,0,0,0,0,0.45,43.11,0,0,0,0,0,2,28,6.222857143,4.285714286,264.6011571,109.9047619,1
9.93E+14,69.59,31.18,53.44,37.69,22.34,0,98.72,38,32,57,35,16,0,50,44.70857143,32.57142857,1057.341614,378.6190476,1
9.93E+14,78.5,123.11,90.93,126.41,101.27,93.08,90.57,42,62,59,77,58,45,45,100.5528571,55.42857143,318.7266238,154.2857143,1
9.93E+14,86.76,32.95,73.27,43.91,61.24,52,16.74,44,18,26,20,29,30,13,52.41,25.71428571,569.4149333,102.9047619,0
9.93E+14,0,4.46,7.61,14.54,21.45,10.8,10.42,0,4,8,13,17,8,5,9.897142857,7.857142857,48.14335714,32.47619048,1
9.93E+14,0,54.17,17.76,10.81,39.07,35.08,20.38,0,26,16,10,19,16,15,25.32428571,14.57142857,341.6403619,64.61904762,0
9.93E+14,0,0,0,0,0,0,56.86,0,0,0,0,0,0,16,8.122857143,2.285714286,461.8656571,36.57142857,1
9.93E+14,81.41,129.69,167.55,125.5,159.87,142.98,165.25,40,49,48,45,37,49,53,138.8928571,45.85714286,923.5026905,31.47619048,1
9.93E+14,41.94,106.23,32.88,9.65,3.91,51.19,41.75,15,38,27,6,3,32,17,41.07857143,19.71428571,1130.769481,172.5714286,1
9.93E+14,38.19,73.13,48.82,59.91,52.95,79.8,60.27,30,47,35,40,45,43,40,59.01,40,201.3380333,34.66666667,1
9.93E+14,4.78,28.06,5.87,6.37,0,0,27.86,4,17,4,7,0,0,19,10.42,7.285714286,150.2317667,59.9047619,0
9.93E+14,4.79,0,8.67,17.6,9.14,10.35,104.2,7,0,7,7,8,7,61,22.10714286,13.85714286,1339.182457,439.4761905,1
9.93E+14,2.09,12.16,21.65,3.15,84.49,21.45,19.42,3,6,12,4,35,11,16,23.48714286,12.42857143,790.8594238,120.952381,1
9.93E+14,22.67,18.88,24.58,39.6,112.64,25.53,25.64,21,15,19,24,27,18,22,38.50571429,20.85714286,1110.141595,15.80952381,1
9.93E+14,97.68,86.09,198.42,148.19,135.64,68.92,66.21,34,39,51,30,35,42,52,114.45,40.42857143,2353.994267,71.61904762,1
9.93E+14,110.22,55.39,0,44.87,79.39,79.97,25.31,86,35,0,32,60,56,21,56.45,41.42857143,1377.028167,801.2857143,1
9.93E+14,4.86,0,0,7.64,0,1.71,8.28,6,0,0,5,0,3,9,3.212857143,3.285714286,13.53575714,12.57142857,1
9.93E+14,95.65,128.53,132.49,80.99,85.43,132.36,188.82,32,52,56,44,44,60,68,120.61,50.85714286,1404.150967,142.4761905,1
9.93E+14,123.69,140.05,124.31,114.69,85.49,66.9,57.89,61,86,87,94,67,35,36,101.86,66.57142857,1004.5293,584.952381,1
9.93E+14,19.44,0,6.39,0,8.32,0,7.91,14,0,8,0,10,0,8,6.008571429,5.714285714,49.63594762,32.57142857,0
9.93E+14,7.95,15.66,0,13.97,4.59,90.34,111.43,11,13,0,11,2,66,57,34.84857143,22.85714286,2100.277848,727.1428571,1
9.93E+14,99.91,112.45,118.23,135.27,101.74,121.57,97.08,83,74,78,88,53,99,75,112.3214286,78.57142857,190.9020143,202.2857143,1
9.93E+14,258.91,233.23,157.09,240.4,346.34,268.02,7.31,114,135,89,111,133,122,7,215.9,101.5714286,11574.98853,1977.952381,1
9.93E+14,30.5,7,16.6,24.99,12.67,36.5,53.76,38,10,18,25,14,43,49,26.00285714,28.14285714,254.8644238,232.4761905,1
9.93E+14,75,100.74,70.26,11.03,106.53,134.99,27.03,60,60,58,10,69,77,22,75.08285714,50.85714286,1945.198324,622.1428571,1
9.93E+14,28.65,44.55,78.13,54.19,38.02,40.09,25.1,23,40,56,34,25,30,17,44.10428571,32.14285714,318.8000619,167.1428571,1
9.93E+14,494.46,365.3,457.17,816.78,430.69,656.59,62.09,103,90,133,182,76,124,26,469.0114286,104.8571429,55787.69838,2397.47619,1
9.93E+14,0,0,0,0,0,0,1.04,0,0,0,0,0,0,2,0.148571429,0.285714286,0.154514286,0.571428571,0
9.93E+14,86.16,115.43,68.48,48.53,75.94,122.68,71.78,30,37,42,27,31,62,43,84.14285714,38.85714286,700.2988905,141.1428571,1
9.93E+14,18.66,22.62,4.39,28.95,0,0,16.61,13,23,4,22,0,0,9,13.03285714,10.14285714,134.0231905,93.14285714,0
9.93E+14,0,126.15,176.99,194.06,181.24,237.84,80.23,0,70,106,82,96,140,41,142.3585714,76.42857143,6481.580381,2077.952381,1
9.93E+14,3.35,2.4,0,0,0,0,0.92,3,5,0,0,0,0,2,0.952857143,1.428571429,1.91222381,3.952380952,0
9.93E+14,71.2,80.81,76.97,76.6,157.26,48.73,83.21,38,47,45,31,59,35,50,84.96857143,43.57142857,1147.209114,92.61904762,1
9.93E+14,0,0,0,0,0,51.26,312.39,0,0,0,0,0,27,79,51.95,15.14285714,13553.9137,894.1428571,0
9.93E+14,0,0,25.17,0,0,0,28.9,0,0,13,0,0,0,9,7.724285714,3.142857143,175.1811286,30.14285714,0
9.93E+14,114.13,45.23,123.7,85.91,150.84,11.29,218.49,66,29,72,52,74,9,115,107.0842857,59.57142857,4683.727995,1170.952381,1
9.93E+14,69.93,106.38,127.89,126.67,103.53,216.98,46.5,46,57,48,72,51,76,24,113.9828571,53.42857143,2937.40659,303.952381,1
9.93E+14,0,9.14,3.16,6.75,21.67,19.62,23.41,0,4,5,11,15,11,19,11.96428571,9.285714286,89.94002857,44.23809524,0
9.93E+14,71.34,182.12,82.25,129.33,122.21,141.15,84.78,37,98,46,63,63,73,47,116.1685714,61,1554.782914,419.6666667,1
9.93E+14,54.46,79.34,95.55,118.77,113.58,81.75,62.47,27,46,54,64,69,55,42,86.56,51,589.0645333,200,1
9.93E+14,81.51,26.43,44.31,96.03,32.48,25,9.17,41,23,28,54,19,21,4,44.99,27.14285714,1020.483433,261.8095238,1
9.93E+14,2.64,0,0,0,0,73.15,1.9,5,0,0,0,0,39,3,11.09857143,6.714285714,749.875681,206.5714286,0
9.93E+14,126.1,107.81,83.15,69.83,98.05,63.68,114.57,82,77,59,60,66,49,84,94.74142857,68.14285714,546.3365476,173.8095238,1
